id,title,author,year,publisher,genre,rating,pages,language,description
1804,Book Title 1804,Author 4,1938,Publisher 4,Non-Fiction,2.2,791,German,Description for book 1804...
1805,Book Title 1805,Author 5,1919,Publisher 5,Fantasy,4.3,127,German,Description for book 1805...
1806,Book Title 1806,Author 6,1934,Publisher 6,Fiction,2.8,527,Spanish,Description for book 1806...
1807,Book Title 1807,Author 7,1951,Publisher 7,Horror,2.4,788,French,Description for book 1807...
1808,Book Title 1808,Author 8,1931,Publisher 8,Mystery,4.3,371,English,Description for book 1808...
1809,Book Title 1809,Author 9,2014,Publisher 9,Thriller,1.6,709,English,Description for book 1809...
1810,Book Title 1810,Author 10,1978,Publisher 10,Horror,3.3,524,French,Description for book 1810...
1811,Book Title 1811,Author 11,1964,Publisher 11,Science Fiction,1.1,122,German,Description for book 1811...
1812,Book Title 1812,Author 12,1902,Publisher 12,Science Fiction,3.3,714,Chinese,Description for book 1812...
1813,Book Title 1813,Author 13,2007,Publisher 13,Thriller,2.3,625,German,Description for book 1813...
1814,Book Title 1814,Author 14,1943,Publisher 14,Mystery,4.9,409,French,Description for book 1814...
1815,Book Title 1815,Author 15,1974,Publisher 15,Fiction,3.0,439,French,Description for book 1815...
1816,Book Title 1816,Author 16,1935,Publisher 16,Thriller,4.2,142,Spanish,Description for book 1816...
1817,Book Title 1817,Author 17,1969,Publisher 17,Mystery,1.4,462,Chinese,Description for book 1817...
1818,Book Title 1818,Author 18,2018,Publisher 18,Thriller,4.1,799,Spanish,Description for book 1818...
1819,Book Title 1819,Author 19,1976,Publisher 19,Fantasy,4.0,480,German,Description for book 1819...
1820,Book Title 1820,Author 20,2006,Publisher 0,Mystery,2.7,360,German,Description for book 1820...
1821,Book Title 1821,Author 21,1940,Publisher 1,Science Fiction,5.0,421,English,Description for book 1821...
1822,Book Title 1822,Author 22,2022,Publisher 2,Non-Fiction,3.5,539,Spanish,Description for book 1822...
1823,Book Title 1823,Author 23,1939,Publisher 3,Fantasy,4.3,464,Chinese,Description for book 1823...
1824,Book Title 1824,Author 24,1975,Publisher 4,Fantasy,3.5,178,Chinese,Description for book 1824...
1825,Book Title 1825,Author 25,1975,Publisher 5,Science Fiction,1.1,612,German,Description for book 1825...
1826,Book Title 1826,Author 26,1909,Publisher 6,Thriller,4.9,680,German,Description for book 1826...
1827,Book Title 1827,Author 27,1984,Publisher 7,Science Fiction,4.4,303,Spanish,Description for book 1827...
1828,Book Title 1828,Author 28,1986,Publisher 8,Fantasy,4.5,466,French,Description for book 1828...
1829,Book Title 1829,Author 29,2001,Publisher 9,Biography,4.8,260,German,Description for book 1829...
1830,Book Title 1830,Author 30,1995,Publisher 10,Mystery,1.2,336,German,Description for book 1830...
1831,Book Title 1831,Author 31,1953,Publisher 11,Fiction,4.9,326,English,Description for book 1831...
1832,Book Title 1832,Author 32,1968,Publisher 12,Fantasy,2.2,557,French,Description for book 1832...
1833,Book Title 1833,Author 33,1923,Publisher 13,Mystery,3.0,256,French,Description for book 1833...
1834,Book Title 1834,Author 34,1977,Publisher 14,Thriller,4.5,254,English,Description for book 1834...
1835,Book Title 1835,Author 35,2018,Publisher 15,Non-Fiction,2.9,283,English,Description for book 1835...
1836,Book Title 1836,Author 36,1978,Publisher 16,Biography,1.5,764,French,Description for book 1836...
1837,Book Title 1837,Author 37,1912,Publisher 17,Horror,3.9,799,English,Description for book 1837...
1838,Book Title 1838,Author 38,1959,Publisher 18,Thriller,1.0,534,German,Description for book 1838...
1839,Book Title 1839,Author 39,1908,Publisher 19,Biography,4.4,709,English,Description for book 1839...
1840,Book Title 1840,Author 40,2011,Publisher 0,Biography,3.1,472,German,Description for book 1840...
1841,Book Title 1841,Author 41,2021,Publisher 1,Non-Fiction,3.9,573,French,Description for book 1841...
1842,Book Title 1842,Author 42,1909,Publisher 2,Non-Fiction,1.4,515,English,Description for book 1842...
1843,Book Title 1843,Author 43,1983,Publisher 3,Thriller,4.6,339,English,Description for book 1843...
1844,Book Title 1844,Author 44,2004,Publisher 4,Fantasy,4.5,307,French,Description for book 1844...
1845,Book Title 1845,Author 45,1939,Publisher 5,Biography,1.6,583,Spanish,Description for book 1845...
1846,Book Title 1846,Author 46,1946,Publisher 6,Fantasy,4.1,167,Spanish,Description for book 1846...
1847,Book Title 1847,Author 47,1998,Publisher 7,Mystery,2.0,407,French,Description for book 1847...
1848,Book Title 1848,Author 48,1952,Publisher 8,Romance,3.4,519,Chinese,Description for book 1848...
1849,Book Title 1849,Author 49,1947,Publisher 9,Fantasy,3.3,467,German,Description for book 1849...
1850,Book Title 1850,Author 50,1994,Publisher 10,Fantasy,1.1,495,English,Description for book 1850...
1851,Book Title 1851,Author 51,1984,Publisher 11,Science Fiction,4.6,490,German,Description for book 1851...
1852,Book Title 1852,Author 52,1913,Publisher 12,Fiction,2.4,790,French,Description for book 1852...
1853,Book Title 1853,Author 53,1968,Publisher 13,Biography,2.9,558,Chinese,Description for book 1853...
1854,Book Title 1854,Author 54,1900,Publisher 14,Thriller,3.9,449,French,Description for book 1854...
1855,Book Title 1855,Author 55,1917,Publisher 15,Horror,4.5,113,Chinese,Description for book 1855...
1856,Book Title 1856,Author 56,1956,Publisher 16,Science Fiction,1.3,377,Chinese,Description for book 1856...
1857,Book Title 1857,Author 57,2003,Publisher 17,Fantasy,1.4,614,Spanish,Description for book 1857...
1858,Book Title 1858,Author 58,1964,Publisher 18,Fantasy,3.6,232,German,Description for book 1858...
1859,Book Title 1859,Author 59,1921,Publisher 19,Science Fiction,2.5,367,English,Description for book 1859...
1860,Book Title 1860,Author 60,1911,Publisher 0,Thriller,4.4,759,French,Description for book 1860...
1861,Book Title 1861,Author 61,2000,Publisher 1,Non-Fiction,1.3,331,German,Description for book 1861...
1862,Book Title 1862,Author 62,1942,Publisher 2,Fiction,1.5,457,French,Description for book 1862...
1863,Book Title 1863,Author 63,1972,Publisher 3,Mystery,2.4,519,German,Description for book 1863...
1864,Book Title 1864,Author 64,1950,Publisher 4,Horror,2.4,409,Chinese,Description for book 1864...
1865,Book Title 1865,Author 65,1964,Publisher 5,Fiction,1.9,364,Spanish,Description for book 1865...
1866,Book Title 1866,Author 66,1937,Publisher 6,Romance,1.6,532,Chinese,Description for book 1866...
1867,Book Title 1867,Author 67,1979,Publisher 7,Biography,2.3,500,Spanish,Description for book 1867...
1868,Book Title 1868,Author 68,1978,Publisher 8,Non-Fiction,1.3,703,German,Description for book 1868...
1869,Book Title 1869,Author 69,1988,Publisher 9,Horror,1.5,608,English,Description for book 1869...
1870,Book Title 1870,Author 70,2013,Publisher 10,Fantasy,1.5,635,French,Description for book 1870...
1871,Book Title 1871,Author 71,1938,Publisher 11,Horror,1.9,195,French,Description for book 1871...
1872,Book Title 1872,Author 72,2002,Publisher 12,Thriller,2.7,294,German,Description for book 1872...
1873,Book Title 1873,Author 73,1978,Publisher 13,Fiction,1.9,322,Chinese,Description for book 1873...
1874,Book Title 1874,Author 74,1975,Publisher 14,Horror,1.2,701,French,Description for book 1874...
1875,Book Title 1875,Author 75,1965,Publisher 15,Science Fiction,2.8,764,French,Description for book 1875...
1876,Book Title 1876,Author 76,1927,Publisher 16,Horror,4.9,476,Spanish,Description for book 1876...
1877,Book Title 1877,Author 77,1981,Publisher 17,Horror,4.0,286,Chinese,Description for book 1877...
1878,Book Title 1878,Author 78,1913,Publisher 18,Romance,1.1,752,Spanish,Description for book 1878...
1879,Book Title 1879,Author 79,2007,Publisher 19,Biography,3.8,322,French,Description for book 1879...
1880,Book Title 1880,Author 80,1932,Publisher 0,Romance,4.3,731,English,Description for book 1880...
1881,Book Title 1881,Author 81,1950,Publisher 1,Non-Fiction,2.2,167,English,Description for book 1881...
1882,Book Title 1882,Author 82,1969,Publisher 2,Fantasy,2.5,717,German,Description for book 1882...
1883,Book Title 1883,Author 83,1953,Publisher 3,Fiction,4.0,786,Spanish,Description for book 1883...
1884,Book Title 1884,Author 84,1940,Publisher 4,Fiction,4.3,794,Spanish,Description for book 1884...
1885,Book Title 1885,Author 85,1956,Publisher 5,Science Fiction,1.2,274,French,Description for book 1885...
1886,Book Title 1886,Author 86,1912,Publisher 6,Thriller,4.7,293,Spanish,Description for book 1886...
1887,Book Title 1887,Author 87,2003,Publisher 7,Mystery,3.4,430,Spanish,Description for book 1887...
1888,Book Title 1888,Author 88,2008,Publisher 8,Non-Fiction,1.7,287,Chinese,Description for book 1888...
1889,Book Title 1889,Author 89,2020,Publisher 9,Fiction,1.8,646,Chinese,Description for book 1889...
1890,Book Title 1890,Author 90,1914,Publisher 10,Fantasy,4.1,230,Spanish,Description for book 1890...
1891,Book Title 1891,Author 91,1973,Publisher 11,Non-Fiction,2.5,783,Spanish,Description for book 1891...
1892,Book Title 1892,Author 92,1987,Publisher 12,Fiction,4.6,233,French,Description for book 1892...
1893,Book Title 1893,Author 93,1955,Publisher 13,Non-Fiction,1.4,690,French,Description for book 1893...
1894,Book Title 1894,Author 94,1931,Publisher 14,Romance,4.1,181,Spanish,Description for book 1894...
1895,Book Title 1895,Author 95,2021,Publisher 15,Mystery,3.7,293,German,Description for book 1895...
1896,Book Title 1896,Author 96,2015,Publisher 16,Science Fiction,2.1,541,German,Description for book 1896...
1897,Book Title 1897,Author 97,2009,Publisher 17,Non-Fiction,1.6,268,Chinese,Description for book 1897...
1898,Book Title 1898,Author 98,1933,Publisher 18,Non-Fiction,2.4,755,Spanish,Description for book 1898...
1899,Book Title 1899,Author 99,1996,Publisher 19,Science Fiction,1.9,650,English,Description for book 1899...
1900,Book Title 1900,Author 0,1970,Publisher 0,Romance,4.9,505,Chinese,Description for book 1900...
1901,Book Title 1901,Author 1,2003,Publisher 1,Fantasy,2.7,328,French,Description for book 1901...
1902,Book Title 1902,Author 2,2015,Publisher 2,Mystery,2.1,538,English,Description for book 1902...
1903,Book Title 1903,Author 3,2003,Publisher 3,Horror,4.1,435,English,Description for book 1903...
1904,Book Title 1904,Author 4,1941,Publisher 4,Non-Fiction,1.6,792,French,Description for book 1904...
1905,Book Title 1905,Author 5,2008,Publisher 5,Horror,2.0,446,Chinese,Description for book 1905...
1906,Book Title 1906,Author 6,2012,Publisher 6,Science Fiction,3.4,246,Spanish,Description for book 1906...
1907,Book Title 1907,Author 7,1906,Publisher 7,Thriller,4.4,270,English,Description for book 1907...
1908,Book Title 1908,Author 8,1941,Publisher 8,Science Fiction,1.8,699,French,Description for book 1908...
1909,Book Title 1909,Author 9,1937,Publisher 9,Fiction,4.0,498,Spanish,Description for book 1909...
1910,Book Title 1910,Author 10,1927,Publisher 10,Horror,1.3,357,English,Description for book 1910...
1911,Book Title 1911,Author 11,1916,Publisher 11,Horror,2.9,608,French,Description for book 1911...
1912,Book Title 1912,Author 12,1914,Publisher 12,Horror,2.9,336,French,Description for book 1912...
1913,Book Title 1913,Author 13,1904,Publisher 13,Biography,3.7,742,French,Description for book 1913...
1914,Book Title 1914,Author 14,1939,Publisher 14,Horror,4.4,178,Chinese,Description for book 1914...
1915,Book Title 1915,Author 15,1977,Publisher 15,Thriller,2.4,353,French,Description for book 1915...
1916,Book Title 1916,Author 16,1903,Publisher 16,Romance,2.2,552,English,Description for book 1916...
1917,Book Title 1917,Author 17,1938,Publisher 17,Thriller,1.9,758,Chinese,Description for book 1917...
1918,Book Title 1918,Author 18,1979,Publisher 18,Fiction,3.0,340,Spanish,Description for book 1918...
1919,Book Title 1919,Author 19,1906,Publisher 19,Mystery,4.9,637,Chinese,Description for book 1919...
1920,Book Title 1920,Author 20,1987,Publisher 0,Thriller,3.8,760,Spanish,Description for book 1920...
1921,Book Title 1921,Author 21,1980,Publisher 1,Thriller,1.7,552,Chinese,Description for book 1921...
1922,Book Title 1922,Author 22,1958,Publisher 2,Romance,1.6,771,French,Description for book 1922...
1923,Book Title 1923,Author 23,1947,Publisher 3,Fantasy,4.5,620,English,Description for book 1923...
1924,Book Title 1924,Author 24,2021,Publisher 4,Romance,4.1,340,German,Description for book 1924...
1925,Book Title 1925,Author 25,1900,Publisher 5,Fantasy,4.5,377,Chinese,Description for book 1925...
1926,Book Title 1926,Author 26,1987,Publisher 6,Fiction,1.5,171,Chinese,Description for book 1926...
1927,Book Title 1927,Author 27,2009,Publisher 7,Romance,2.2,335,German,Description for book 1927...
1928,Book Title 1928,Author 28,1929,Publisher 8,Fantasy,1.6,687,Spanish,Description for book 1928...
1929,Book Title 1929,Author 29,2009,Publisher 9,Science Fiction,4.3,355,French,Description for book 1929...
1930,Book Title 1930,Author 30,1930,Publisher 10,Science Fiction,2.8,661,French,Description for book 1930...
1931,Book Title 1931,Author 31,2002,Publisher 11,Fantasy,4.2,115,French,Description for book 1931...
1932,Book Title 1932,Author 32,1996,Publisher 12,Fantasy,3.0,376,French,Description for book 1932...
1933,Book Title 1933,Author 33,2000,Publisher 13,Thriller,3.7,296,French,Description for book 1933...
1934,Book Title 1934,Author 34,1921,Publisher 14,Romance,3.5,442,German,Description for book 1934...
1935,Book Title 1935,Author 35,2009,Publisher 15,Romance,2.2,783,German,Description for book 1935...
1936,Book Title 1936,Author 36,1935,Publisher 16,Science Fiction,3.7,379,French,Description for book 1936...
1937,Book Title 1937,Author 37,1976,Publisher 17,Non-Fiction,3.7,259,French,Description for book 1937...
1938,Book Title 1938,Author 38,1928,Publisher 18,Fiction,4.2,230,French,Description for book 1938...
1939,Book Title 1939,Author 39,1946,Publisher 19,Thriller,3.3,120,German,Description for book 1939...
1940,Book Title 1940,Author 40,2010,Publisher 0,Non-Fiction,1.4,701,Spanish,Description for book 1940...
1941,Book Title 1941,Author 41,1903,Publisher 1,Horror,1.0,664,Spanish,Description for book 1941...
1942,Book Title 1942,Author 42,1942,Publisher 2,Non-Fiction,4.6,525,German,Description for book 1942...
1943,Book Title 1943,Author 43,1901,Publisher 3,Science Fiction,3.3,517,Spanish,Description for book 1943...
1944,Book Title 1944,Author 44,1929,Publisher 4,Science Fiction,2.3,711,Chinese,Description for book 1944...
1945,Book Title 1945,Author 45,2004,Publisher 5,Science Fiction,3.3,281,German,Description for book 1945...
1946,Book Title 1946,Author 46,2022,Publisher 6,Horror,3.3,636,French,Description for book 1946...
1947,Book Title 1947,Author 47,1930,Publisher 7,Non-Fiction,1.9,592,French,Description for book 1947...
1948,Book Title 1948,Author 48,1938,Publisher 8,Horror,1.5,376,German,Description for book 1948...
1949,Book Title 1949,Author 49,1924,Publisher 9,Non-Fiction,3.9,585,Spanish,Description for book 1949...
1950,Book Title 1950,Author 50,1991,Publisher 10,Fantasy,2.7,417,Spanish,Description for book 1950...
1951,Book Title 1951,Author 51,1908,Publisher 11,Thriller,2.1,529,French,Description for book 1951...
1952,Book Title 1952,Author 52,1983,Publisher 12,Horror,4.0,533,Chinese,Description for book 1952...
1953,Book Title 1953,Author 53,1929,Publisher 13,Fiction,4.7,210,English,Description for book 1953...
1954,Book Title 1954,Author 54,1989,Publisher 14,Mystery,1.4,546,English,Description for book 1954...
1955,Book Title 1955,Author 55,1964,Publisher 15,Thriller,1.4,375,French,Description for book 1955...
1956,Book Title 1956,Author 56,1934,Publisher 16,Horror,1.5,328,French,Description for book 1956...
1957,Book Title 1957,Author 57,1904,Publisher 17,Science Fiction,4.4,560,English,Description for book 1957...
1958,Book Title 1958,Author 58,1956,Publisher 18,Biography,4.6,393,German,Description for book 1958...
1959,Book Title 1959,Author 59,1941,Publisher 19,Mystery,5.0,709,English,Description for book 1959...
1960,Book Title 1960,Author 60,2021,Publisher 0,Non-Fiction,3.3,342,German,Description for book 1960...
1961,Book Title 1961,Author 61,1931,Publisher 1,Science Fiction,1.3,617,Spanish,Description for book 1961...
