id,title,author,year,publisher,genre,rating,pages,language,description
1821,Book Title 1821,Author 21,1968,Publisher 1,Thriller,1.6,616,English,Description for book 1821...
1822,Book Title 1822,Author 22,1903,Publisher 2,Mystery,1.7,693,German,Description for book 1822...
1823,Book Title 1823,Author 23,1943,Publisher 3,Biography,2.4,646,French,Description for book 1823...
1824,Book Title 1824,Author 24,2001,Publisher 4,Biography,3.7,265,Chinese,Description for book 1824...
1825,Book Title 1825,Author 25,1978,Publisher 5,Mystery,3.6,251,Spanish,Description for book 1825...
1826,Book Title 1826,Author 26,1948,Publisher 6,Thriller,5.0,235,German,Description for book 1826...
1827,Book Title 1827,Author 27,1973,Publisher 7,Non-Fiction,4.4,139,Spanish,Description for book 1827...
1828,Book Title 1828,Author 28,1989,Publisher 8,Fiction,1.6,731,Spanish,Description for book 1828...
1829,Book Title 1829,Author 29,1965,Publisher 9,Horror,1.6,732,Spanish,Description for book 1829...
1830,Book Title 1830,Author 30,1952,Publisher 10,Fiction,4.9,348,German,Description for book 1830...
1831,Book Title 1831,Author 31,1972,Publisher 11,Biography,2.0,445,German,Description for book 1831...
1832,Book Title 1832,Author 32,1946,Publisher 12,Thriller,4.3,769,Spanish,Description for book 1832...
1833,Book Title 1833,Author 33,1906,Publisher 13,Biography,3.5,602,German,Description for book 1833...
1834,Book Title 1834,Author 34,1969,Publisher 14,Horror,2.9,146,English,Description for book 1834...
1835,Book Title 1835,Author 35,2010,Publisher 15,Science Fiction,1.2,115,German,Description for book 1835...
1836,Book Title 1836,Author 36,1944,Publisher 16,Mystery,4.8,140,Spanish,Description for book 1836...
1837,Book Title 1837,Author 37,2017,Publisher 17,Fantasy,2.5,523,Chinese,Description for book 1837...
1838,Book Title 1838,Author 38,1987,Publisher 18,Fantasy,2.3,258,French,Description for book 1838...
1839,Book Title 1839,Author 39,1974,Publisher 19,Science Fiction,1.7,608,Spanish,Description for book 1839...
1840,Book Title 1840,Author 40,1956,Publisher 0,Science Fiction,3.9,745,English,Description for book 1840...
1841,Book Title 1841,Author 41,1984,Publisher 1,Romance,1.9,755,Spanish,Description for book 1841...
1842,Book Title 1842,Author 42,2005,Publisher 2,Mystery,3.6,689,Chinese,Description for book 1842...
1843,Book Title 1843,Author 43,2019,Publisher 3,Horror,3.8,626,Chinese,Description for book 1843...
1844,Book Title 1844,Author 44,2001,Publisher 4,Science Fiction,1.8,567,English,Description for book 1844...
1845,Book Title 1845,Author 45,1951,Publisher 5,Thriller,3.9,129,French,Description for book 1845...
1846,Book Title 1846,Author 46,1929,Publisher 6,Romance,3.1,229,Spanish,Description for book 1846...
1847,Book Title 1847,Author 47,1989,Publisher 7,Romance,3.4,424,French,Description for book 1847...
1848,Book Title 1848,Author 48,1919,Publisher 8,Biography,1.9,493,French,Description for book 1848...
1849,Book Title 1849,Author 49,1975,Publisher 9,Non-Fiction,2.1,379,English,Description for book 1849...
1850,Book Title 1850,Author 50,1941,Publisher 10,Fantasy,4.7,111,Spanish,Description for book 1850...
1851,Book Title 1851,Author 51,1931,Publisher 11,Fantasy,3.8,670,English,Description for book 1851...
1852,Book Title 1852,Author 52,1921,Publisher 12,Thriller,3.7,476,English,Description for book 1852...
1853,Book Title 1853,Author 53,2004,Publisher 13,Thriller,2.2,436,Chinese,Description for book 1853...
1854,Book Title 1854,Author 54,1933,Publisher 14,Romance,3.1,256,French,Description for book 1854...
1855,Book Title 1855,Author 55,1953,Publisher 15,Mystery,2.6,108,German,Description for book 1855...
1856,Book Title 1856,Author 56,1929,Publisher 16,Romance,3.5,209,English,Description for book 1856...
1857,Book Title 1857,Author 57,1953,Publisher 17,Non-Fiction,3.5,279,French,Description for book 1857...
1858,Book Title 1858,Author 58,1925,Publisher 18,Non-Fiction,1.4,530,German,Description for book 1858...
1859,Book Title 1859,Author 59,1929,Publisher 19,Horror,4.6,560,Chinese,Description for book 1859...
1860,Book Title 1860,Author 60,1959,Publisher 0,Thriller,2.6,222,French,Description for book 1860...
1861,Book Title 1861,Author 61,1926,Publisher 1,Non-Fiction,2.0,785,Spanish,Description for book 1861...
1862,Book Title 1862,Author 62,1918,Publisher 2,Fiction,2.0,314,French,Description for book 1862...
1863,Book Title 1863,Author 63,2015,Publisher 3,Fiction,1.1,680,English,Description for book 1863...
1864,Book Title 1864,Author 64,1914,Publisher 4,Fantasy,4.1,720,German,Description for book 1864...
1865,Book Title 1865,Author 65,2020,Publisher 5,Biography,4.2,342,Spanish,Description for book 1865...
1866,Book Title 1866,Author 66,1983,Publisher 6,Science Fiction,1.3,163,Chinese,Description for book 1866...
1867,Book Title 1867,Author 67,1982,Publisher 7,Fantasy,3.7,143,Spanish,Description for book 1867...
1868,Book Title 1868,Author 68,1995,Publisher 8,Mystery,3.2,589,Chinese,Description for book 1868...
1869,Book Title 1869,Author 69,1956,Publisher 9,Science Fiction,3.7,799,Chinese,Description for book 1869...
1870,Book Title 1870,Author 70,1915,Publisher 10,Thriller,4.7,353,German,Description for book 1870...
1871,Book Title 1871,Author 71,2003,Publisher 11,Horror,3.6,313,French,Description for book 1871...
1872,Book Title 1872,Author 72,1903,Publisher 12,Mystery,2.7,650,Spanish,Description for book 1872...
1873,Book Title 1873,Author 73,1950,Publisher 13,Fiction,1.5,212,Spanish,Description for book 1873...
1874,Book Title 1874,Author 74,1935,Publisher 14,Fiction,1.6,795,German,Description for book 1874...
1875,Book Title 1875,Author 75,1962,Publisher 15,Biography,3.1,730,Chinese,Description for book 1875...
1876,Book Title 1876,Author 76,1948,Publisher 16,Fiction,2.8,175,Chinese,Description for book 1876...
1877,Book Title 1877,Author 77,1913,Publisher 17,Biography,4.8,775,English,Description for book 1877...
1878,Book Title 1878,Author 78,1998,Publisher 18,Biography,1.3,569,English,Description for book 1878...
1879,Book Title 1879,Author 79,1947,Publisher 19,Thriller,2.6,513,Chinese,Description for book 1879...
1880,Book Title 1880,Author 80,1910,Publisher 0,Romance,2.8,387,French,Description for book 1880...
1881,Book Title 1881,Author 81,1969,Publisher 1,Science Fiction,1.3,705,German,Description for book 1881...
1882,Book Title 1882,Author 82,1937,Publisher 2,Non-Fiction,1.2,434,German,Description for book 1882...
1883,Book Title 1883,Author 83,1919,Publisher 3,Science Fiction,4.3,469,English,Description for book 1883...
1884,Book Title 1884,Author 84,2003,Publisher 4,Non-Fiction,3.6,747,English,Description for book 1884...
1885,Book Title 1885,Author 85,1940,Publisher 5,Romance,4.2,586,English,Description for book 1885...
1886,Book Title 1886,Author 86,1917,Publisher 6,Mystery,2.2,681,German,Description for book 1886...
1887,Book Title 1887,Author 87,1910,Publisher 7,Non-Fiction,2.5,157,Spanish,Description for book 1887...
1888,Book Title 1888,Author 88,1935,Publisher 8,Biography,2.5,616,English,Description for book 1888...
1889,Book Title 1889,Author 89,1921,Publisher 9,Non-Fiction,1.7,599,Spanish,Description for book 1889...
1890,Book Title 1890,Author 90,1935,Publisher 10,Science Fiction,4.8,489,German,Description for book 1890...
1891,Book Title 1891,Author 91,1958,Publisher 11,Horror,2.3,779,Spanish,Description for book 1891...
1892,Book Title 1892,Author 92,2022,Publisher 12,Science Fiction,4.1,502,English,Description for book 1892...
1893,Book Title 1893,Author 93,1918,Publisher 13,Non-Fiction,3.3,796,French,Description for book 1893...
1894,Book Title 1894,Author 94,1921,Publisher 14,Science Fiction,1.2,467,French,Description for book 1894...
1895,Book Title 1895,Author 95,1997,Publisher 15,Science Fiction,3.6,198,German,Description for book 1895...
1896,Book Title 1896,Author 96,1900,Publisher 16,Mystery,1.1,782,Spanish,Description for book 1896...
1897,Book Title 1897,Author 97,2011,Publisher 17,Science Fiction,1.4,558,Spanish,Description for book 1897...
1898,Book Title 1898,Author 98,1947,Publisher 18,Fiction,4.8,196,English,Description for book 1898...
1899,Book Title 1899,Author 99,2005,Publisher 19,Biography,4.9,317,German,Description for book 1899...
1900,Book Title 1900,Author 0,1942,Publisher 0,Thriller,2.6,708,Spanish,Description for book 1900...
1901,Book Title 1901,Author 1,2018,Publisher 1,Fiction,2.7,718,English,Description for book 1901...
1902,Book Title 1902,Author 2,1938,Publisher 2,Non-Fiction,2.1,580,English,Description for book 1902...
1903,Book Title 1903,Author 3,1996,Publisher 3,Romance,2.2,520,Spanish,Description for book 1903...
1904,Book Title 1904,Author 4,1929,Publisher 4,Horror,1.2,231,English,Description for book 1904...
1905,Book Title 1905,Author 5,1952,Publisher 5,Fantasy,2.1,217,German,Description for book 1905...
1906,Book Title 1906,Author 6,1952,Publisher 6,Science Fiction,3.4,797,German,Description for book 1906...
1907,Book Title 1907,Author 7,2010,Publisher 7,Thriller,2.1,402,English,Description for book 1907...
1908,Book Title 1908,Author 8,2021,Publisher 8,Horror,2.9,212,Chinese,Description for book 1908...
1909,Book Title 1909,Author 9,2009,Publisher 9,Biography,3.4,473,French,Description for book 1909...
1910,Book Title 1910,Author 10,1912,Publisher 10,Fantasy,4.5,487,German,Description for book 1910...
1911,Book Title 1911,Author 11,1903,Publisher 11,Fantasy,5.0,796,German,Description for book 1911...
1912,Book Title 1912,Author 12,1980,Publisher 12,Mystery,4.5,327,English,Description for book 1912...
1913,Book Title 1913,Author 13,1997,Publisher 13,Romance,1.4,284,Spanish,Description for book 1913...
1914,Book Title 1914,Author 14,1974,Publisher 14,Thriller,4.0,772,French,Description for book 1914...
1915,Book Title 1915,Author 15,1900,Publisher 15,Science Fiction,3.9,799,Spanish,Description for book 1915...
1916,Book Title 1916,Author 16,1926,Publisher 16,Fantasy,3.6,126,German,Description for book 1916...
1917,Book Title 1917,Author 17,1957,Publisher 17,Fiction,4.5,483,French,Description for book 1917...
1918,Book Title 1918,Author 18,1932,Publisher 18,Biography,4.6,655,Spanish,Description for book 1918...
1919,Book Title 1919,Author 19,1963,Publisher 19,Biography,3.6,647,English,Description for book 1919...
1920,Book Title 1920,Author 20,1975,Publisher 0,Non-Fiction,2.3,340,Spanish,Description for book 1920...
1921,Book Title 1921,Author 21,1917,Publisher 1,Romance,1.0,487,French,Description for book 1921...
1922,Book Title 1922,Author 22,1938,Publisher 2,Fiction,3.3,452,French,Description for book 1922...
1923,Book Title 1923,Author 23,1915,Publisher 3,Biography,4.3,465,French,Description for book 1923...
1924,Book Title 1924,Author 24,1901,Publisher 4,Romance,1.2,486,Chinese,Description for book 1924...
1925,Book Title 1925,Author 25,1948,Publisher 5,Mystery,1.9,169,Spanish,Description for book 1925...
1926,Book Title 1926,Author 26,1966,Publisher 6,Fiction,3.4,550,German,Description for book 1926...
1927,Book Title 1927,Author 27,2012,Publisher 7,Science Fiction,4.4,482,Spanish,Description for book 1927...
1928,Book Title 1928,Author 28,1921,Publisher 8,Horror,3.6,321,French,Description for book 1928...
1929,Book Title 1929,Author 29,1944,Publisher 9,Non-Fiction,1.8,374,Spanish,Description for book 1929...
1930,Book Title 1930,Author 30,2003,Publisher 10,Horror,4.0,595,German,Description for book 1930...
1931,Book Title 1931,Author 31,1968,Publisher 11,Fantasy,3.1,708,French,Description for book 1931...
1932,Book Title 1932,Author 32,1974,Publisher 12,Mystery,4.8,688,German,Description for book 1932...
1933,Book Title 1933,Author 33,1998,Publisher 13,Mystery,3.9,517,English,Description for book 1933...
1934,Book Title 1934,Author 34,1966,Publisher 14,Fiction,2.1,248,German,Description for book 1934...
1935,Book Title 1935,Author 35,1919,Publisher 15,Horror,4.6,651,Spanish,Description for book 1935...
1936,Book Title 1936,Author 36,1950,Publisher 16,Non-Fiction,2.3,375,Spanish,Description for book 1936...
1937,Book Title 1937,Author 37,1966,Publisher 17,Biography,2.9,660,English,Description for book 1937...
1938,Book Title 1938,Author 38,1921,Publisher 18,Thriller,4.2,503,German,Description for book 1938...
1939,Book Title 1939,Author 39,1986,Publisher 19,Thriller,2.8,263,French,Description for book 1939...
1940,Book Title 1940,Author 40,1961,Publisher 0,Romance,3.6,174,German,Description for book 1940...
1941,Book Title 1941,Author 41,1981,Publisher 1,Thriller,2.4,129,Spanish,Description for book 1941...
1942,Book Title 1942,Author 42,1955,Publisher 2,Thriller,1.1,593,Chinese,Description for book 1942...
1943,Book Title 1943,Author 43,1977,Publisher 3,Horror,1.1,726,Spanish,Description for book 1943...
1944,Book Title 1944,Author 44,1938,Publisher 4,Romance,3.7,571,Spanish,Description for book 1944...
1945,Book Title 1945,Author 45,1984,Publisher 5,Fiction,3.8,453,French,Description for book 1945...
1946,Book Title 1946,Author 46,1969,Publisher 6,Biography,3.8,778,French,Description for book 1946...
1947,Book Title 1947,Author 47,1978,Publisher 7,Science Fiction,1.3,298,French,Description for book 1947...
1948,Book Title 1948,Author 48,2001,Publisher 8,Fantasy,2.1,391,Spanish,Description for book 1948...
1949,Book Title 1949,Author 49,2011,Publisher 9,Science Fiction,2.6,108,French,Description for book 1949...
1950,Book Title 1950,Author 50,1927,Publisher 10,Thriller,3.3,187,German,Description for book 1950...
1951,Book Title 1951,Author 51,1919,Publisher 11,Horror,1.9,150,French,Description for book 1951...
1952,Book Title 1952,Author 52,1982,Publisher 12,Horror,3.8,457,Chinese,Description for book 1952...
1953,Book Title 1953,Author 53,1927,Publisher 13,Romance,3.0,676,Chinese,Description for book 1953...
1954,Book Title 1954,Author 54,1903,Publisher 14,Non-Fiction,1.9,179,German,Description for book 1954...
1955,Book Title 1955,Author 55,1929,Publisher 15,Mystery,4.7,778,Chinese,Description for book 1955...
1956,Book Title 1956,Author 56,1975,Publisher 16,Fantasy,2.8,201,French,Description for book 1956...
1957,Book Title 1957,Author 57,1958,Publisher 17,Biography,4.7,145,Chinese,Description for book 1957...
1958,Book Title 1958,Author 58,1952,Publisher 18,Science Fiction,2.0,564,French,Description for book 1958...
1959,Book Title 1959,Author 59,1972,Publisher 19,Horror,2.4,141,German,Description for book 1959...
1960,Book Title 1960,Author 60,1919,Publisher 0,Non-Fiction,4.3,672,German,Description for book 1960...
1961,Book Title 1961,Author 61,2007,Publisher 1,Horror,3.0,751,German,Description for book 1961...
1962,Book Title 1962,Author 62,2012,Publisher 2,Biography,3.7,636,English,Description for book 1962...
1963,Book Title 1963,Author 63,1993,Publisher 3,Non-Fiction,3.3,648,German,Description for book 1963...
1964,Book Title 1964,Author 64,1956,Publisher 4,Science Fiction,4.8,430,Spanish,Description for book 1964...
1965,Book Title 1965,Author 65,1974,Publisher 5,Mystery,3.1,620,English,Description for book 1965...
1966,Book Title 1966,Author 66,2000,Publisher 6,Non-Fiction,4.8,533,Spanish,Description for book 1966...
1967,Book Title 1967,Author 67,1911,Publisher 7,Horror,1.8,569,German,Description for book 1967...
1968,Book Title 1968,Author 68,1941,Publisher 8,Horror,2.3,227,German,Description for book 1968...
1969,Book Title 1969,Author 69,1946,Publisher 9,Fantasy,1.5,644,Chinese,Description for book 1969...
1970,Book Title 1970,Author 70,1923,Publisher 10,Non-Fiction,3.9,139,French,Description for book 1970...
1971,Book Title 1971,Author 71,1948,Publisher 11,Biography,5.0,719,Spanish,Description for book 1971...
1972,Book Title 1972,Author 72,1915,Publisher 12,Science Fiction,1.8,603,French,Description for book 1972...
1973,Book Title 1973,Author 73,1961,Publisher 13,Romance,4.2,326,French,Description for book 1973...
1974,Book Title 1974,Author 74,2017,Publisher 14,Non-Fiction,2.4,188,Spanish,Description for book 1974...
1975,Book Title 1975,Author 75,1936,Publisher 15,Non-Fiction,4.8,331,English,Description for book 1975...
1976,Book Title 1976,Author 76,2012,Publisher 16,Thriller,2.7,204,German,Description for book 1976...
1977,Book Title 1977,Author 77,1944,Publisher 17,Biography,2.3,421,French,Description for book 1977...
1978,Book Title 1978,Author 78,2005,Publisher 18,Fiction,3.1,161,English,Description for book 1978...
